Report Date,Load Type,Load Weight,Dropoff Site,Route Type,Route Number,day_of_week,month,quarter,is_weekend,rolling_7_load_weight
1623196,7,24180.0,28,9,820,2,6,2,0,11630.0
1623196,7,20020.0,28,9,815,2,6,2,0,12918.57142857143
1623196,12,14600.0,21,36,397,2,6,2,0,13510.0
1623196,7,28140.0,28,9,813,2,6,2,0,15884.285714285714
1623196,7,20920.0,28,9,671,2,6,2,0,18270.0
1623196,7,17840.0,28,9,644,2,6,2,0,19515.714285714286
1623196,17,3440.0,2,20,1217,2,6,2,0,18448.571428571428
1623196,17,3120.0,2,20,146,2,6,2,0,15440.0
1623196,17,9660.0,2,20,1236,2,6,2,0,13960.0
1623196,7,22900.0,28,9,819,2,6,2,0,15145.714285714286
1623196,12,18000.0,21,36,410,2,6,2,0,13697.142857142857
1623196,17,10480.0,2,20,1217,2,6,2,0,12205.714285714286
1623196,17,3460.0,2,20,1229,2,6,2,0,10151.42857142857
1623196,2,6820.0,28,2,57,2,6,2,0,10634.285714285714
1623196,2,20280.0,28,2,57,2,6,2,0,13085.714285714286
1623196,18,13480.0,28,34,131,2,6,2,0,13631.42857142857
1623196,7,18460.0,28,9,833,2,6,2,0,12997.142857142857
1623196,12,23780.0,21,36,405,2,6,2,0,13822.857142857143
1623196,7,15700.0,28,9,825,2,6,2,0,14568.57142857143
1623196,7,15540.0,28,9,815,2,6,2,0,16294.285714285714
1623196,12,13820.0,21,36,406,2,6,2,0,17294.285714285714
1623196,17,3060.0,2,21,147,2,6,2,0,14834.285714285714
1623196,12,17700.0,21,36,416,2,6,2,0,15437.142857142857
1623196,2,7660.0,28,2,57,2,6,2,0,13894.285714285714
1623196,18,18260.0,28,34,131,2,6,2,0,13105.714285714286
1623196,17,3080.0,2,20,146,2,6,2,0,11302.857142857143
1623196,17,7400.0,2,20,111,2,6,2,0,10140.0
1623196,7,11760.0,28,9,655,2,6,2,0,9845.714285714286
1623196,12,13940.0,21,36,395,2,6,2,0,11400.0
1623196,12,16220.0,21,36,412,2,6,2,0,11188.57142857143
1623196,7,6400.0,28,9,654,2,6,2,0,11008.57142857143
1623196,12,12620.0,21,36,411,2,6,2,0,10202.857142857143
1623196,17,14840.0,2,20,1215,2,6,2,0,11882.857142857143
1623196,12,10560.0,21,36,418,2,6,2,0,12334.285714285714
1623196,7,15700.0,28,9,646,2,6,2,0,12897.142857142857
1623196,17,9300.0,2,20,1236,2,6,2,0,12234.285714285714
1623196,17,9200.0,2,20,1236,2,6,2,0,11231.42857142857
1623196,2,2760.0,28,15,241,2,6,2,0,10711.42857142857
1623196,7,22740.0,28,9,666,2,6,2,0,12157.142857142857
1623196,8,5580.0,28,12,171,2,6,2,0,10834.285714285714
1623196,1,7060.0,14,27,1350,2,6,2,0,10334.285714285714
1623196,7,12240.0,28,9,674,2,6,2,0,9840.0
1623196,17,7420.0,2,20,1236,2,6,2,0,9571.42857142857
1623196,1,9080.0,14,1,31,2,6,2,0,9554.285714285714
1623196,17,11200.0,2,20,1223,2,6,2,0,10760.0
1623196,19,440.0,18,15,241,2,6,2,0,7574.285714285715
1623196,17,4920.0,2,20,1223,2,6,2,0,7480.0
1623196,7,24300.0,28,9,638,2,6,2,0,9942.857142857143
1623196,7,15940.0,28,9,637,2,6,2,0,10471.42857142857
1623196,7,12660.0,28,9,822,2,6,2,0,11220.0
1623196,7,1760.0,28,9,653,2,6,2,0,10174.285714285714
1623196,17,8480.0,2,20,1220,2,6,2,0,9785.714285714286
1623196,7,16700.0,28,9,657,2,6,2,0,12108.57142857143
1623196,7,8320.0,28,9,677,2,6,2,0,12594.285714285714
1623196,17,25780.0,2,20,1213,2,6,2,0,12805.714285714286
1623196,17,16080.0,2,20,1212,2,6,2,0,12825.714285714286
1623196,1,9540.0,14,1,31,2,6,2,0,12380.0
1623196,1,9400.0,14,1,31,2,6,2,0,13471.42857142857
1623196,7,17160.0,28,9,675,2,6,2,0,14711.42857142857
1623196,7,14260.0,28,9,666,2,6,2,0,14362.857142857143
1623196,7,14340.0,28,9,679,2,6,2,0,15222.857142857143
1623196,7,5940.0,28,9,676,2,6,2,0,12388.57142857143
1623196,7,9520.0,28,9,675,2,6,2,0,11451.42857142857
1623196,12,13960.0,21,36,391,2,6,2,0,12082.857142857143
1623196,7,22540.0,28,9,663,2,6,2,0,13960.0
1623196,7,20460.0,28,9,676,2,6,2,0,14431.42857142857
1623196,7,25960.0,28,9,678,2,6,2,0,16102.857142857143
1623196,7,18860.0,28,9,674,2,6,2,0,16748.571428571428
1623196,12,19500.0,21,36,408,2,6,2,0,18685.714285714286
1623196,7,2700.0,28,9,681,2,6,2,0,17711.428571428572
1623196,1,6840.0,14,1,31,2,6,2,0,16694.285714285714
1623196,1,13740.0,14,1,31,2,6,2,0,15437.142857142857
1623196,1,5660.0,14,1,31,2,6,2,0,13322.857142857143
1623196,2,3800.0,28,15,240,2,6,2,0,10157.142857142857
1623196,1,5720.0,14,1,31,2,6,2,0,8280.0
1623196,7,6560.0,28,9,672,2,6,2,0,6431.428571428572
1623196,17,11860.0,2,20,1231,2,6,2,0,7740.0
1623196,7,17760.0,28,9,677,2,6,2,0,9300.0
1623196,1,6760.0,14,1,31,2,6,2,0,8302.857142857143
1623196,7,10940.0,28,9,679,2,6,2,0,9057.142857142857
1623196,1,9620.0,14,1,31,2,6,2,0,9888.57142857143
1623196,7,9680.0,28,9,665,2,6,2,0,10454.285714285714
1623196,7,6820.0,28,9,663,2,6,2,0,10491.42857142857
1623196,12,19640.0,21,36,403,2,6,2,0,11602.857142857143
1623196,7,23600.0,28,9,667,2,6,2,0,12437.142857142857
1623196,7,12660.0,28,9,825,2,6,2,0,13280.0
1623196,7,17940.0,28,9,636,2,6,2,0,14280.0
1623196,12,15640.0,21,36,404,2,6,2,0,15140.0
1623196,17,12520.0,2,20,1228,2,6,2,0,15545.714285714286
1623196,7,0.298,28,9,653,2,6,2,0,14571.471142857143
1623196,7,13720.0,28,9,645,2,6,2,0,13725.756857142856
1623196,17,2700.0,2,20,1214,2,6,2,0,10740.04257142857
1623196,12,17220.0,21,36,417,2,6,2,0,11391.471142857145
1623196,7,20060.0,28,9,833,2,6,2,0,11694.328285714288
1623196,10,2040.0,28,13,1361,2,6,2,0,9751.471142857145
1623196,17,4820.0,2,20,1228,2,6,2,0,8651.471142857143
1623196,12,13040.0,21,36,413,2,6,2,0,10514.285714285714
1623196,12,19140.0,21,36,414,2,6,2,0,11288.57142857143
1623196,17,2160.0,2,20,1236,2,6,2,0,11211.42857142857
1623196,7,18740.0,28,9,824,2,6,2,0,11428.57142857143
1623196,17,11300.0,2,20,1227,2,6,2,0,10177.142857142857
1623196,12,13820.0,21,36,415,2,6,2,0,11860.0
1623196,7,4220.0,28,9,816,2,6,2,0,11774.285714285714
1623196,7,14800.0,28,9,657,2,6,2,0,12025.714285714286
1623196,17,6500.0,2,20,1222,2,6,2,0,10220.0
1623196,7,19860.0,28,9,637,2,6,2,0,12748.57142857143
1623196,12,11400.0,21,36,402,2,6,2,0,11700.0
1623196,7,14040.0,28,9,812,2,6,2,0,12091.42857142857
1623196,17,18960.0,2,20,1229,2,6,2,0,12825.714285714286
1623196,7,18360.0,28,9,652,2,6,2,0,14845.714285714286
1623196,7,19660.0,28,9,652,2,6,2,0,15540.0
1623196,10,3080.0,28,13,1361,2,6,2,0,15051.42857142857
1623196,7,18880.0,28,9,634,2,6,2,0,14911.42857142857
1623196,7,19240.0,28,9,656,2,6,2,0,16031.42857142857
1623196,19,640.0,18,2,57,2,6,2,0,14117.142857142857
1623196,7,4580.0,28,9,642,2,6,2,0,12062.857142857143
1623196,7,8360.0,28,9,646,2,6,2,0,10634.285714285714
1623196,12,10200.0,21,36,423,2,6,2,0,9282.857142857143
1623196,17,7700.0,2,20,1236,2,6,2,0,9942.857142857143
1623196,17,5240.0,2,20,1221,2,6,2,0,7994.285714285715
1623196,12,11640.0,21,36,421,2,6,2,0,6908.571428571428
1623196,17,11800.0,2,20,1234,2,6,2,0,8502.857142857143
1623196,2,9900.0,28,2,57,2,6,2,0,9262.857142857143
1623196,17,5660.0,2,20,1234,2,6,2,0,8877.142857142857
1623196,17,16140.0,2,20,1229,2,6,2,0,9725.714285714286
1623196,12,8960.0,21,36,420,2,6,2,0,9905.714285714286
1623196,12,15360.0,21,36,407,2,6,2,0,11351.42857142857
1623196,7,25060.0,28,9,834,2,6,2,0,13268.57142857143
1623196,2,14440.0,28,2,57,2,6,2,0,13645.714285714286
1623196,2,10220.0,28,2,57,2,6,2,0,13691.42857142857
1623196,19,2540.0,18,2,57,2,6,2,0,13245.714285714286
1623196,2,6740.0,28,2,57,2,6,2,0,11902.857142857143
1623196,2,4740.0,28,2,57,2,6,2,0,11300.0
1623196,7,18700.0,28,9,655,2,6,2,0,11777.142857142857
1623196,17,12260.0,2,20,1222,2,6,2,0,9948.57142857143
1623196,17,6460.0,2,20,1235,2,6,2,0,8808.57142857143
1623196,2,13380.0,28,2,57,2,6,2,0,9260.0
1623196,7,4280.0,28,9,667,2,6,2,0,9508.57142857143
1623196,1,6020.0,14,1,31,2,6,2,0,9405.714285714286
1623196,7,26880.0,28,9,664,2,6,2,0,12568.57142857143
1623196,17,22480.0,2,20,1217,2,6,2,0,13108.57142857143
1623196,12,15880.0,21,36,392,2,6,2,0,13625.714285714286
1623196,12,16760.0,21,36,394,2,6,2,0,15097.142857142857
1623196,17,6540.0,2,20,1222,2,6,2,0,14120.0
1623196,12,10540.0,21,36,393,2,6,2,0,15014.285714285714
1623196,12,15500.0,21,36,399,2,6,2,0,16368.57142857143
1623283,7,8480.0,28,9,517,3,6,2,0,13740.0
1623283,2,13180.0,28,2,57,3,6,2,0,12411.42857142857
1623283,7,18340.0,28,9,507,3,6,2,0,12762.857142857143
1623283,17,3080.0,2,20,114,3,6,2,0,10808.57142857143
1623283,7,8960.0,28,9,478,3,6,2,0,11154.285714285714
1623283,12,17920.0,21,36,295,3,6,2,0,12208.57142857143
1623283,2,2540.0,28,15,241,3,6,2,0,10357.142857142857
1623283,17,4840.0,2,20,974,3,6,2,0,9837.142857142857
1623283,1,7540.0,14,1,31,3,6,2,0,9031.42857142857
1623283,17,16420.0,2,20,953,3,6,2,0,8757.142857142857
1623283,7,17280.0,28,9,483,3,6,2,0,10785.714285714286
1623283,17,2880.0,2,20,977,3,6,2,0,9917.142857142857
1623283,7,16500.0,28,9,482,3,6,2,0,9714.285714285714
1623283,7,9800.0,28,9,510,3,6,2,0,10751.42857142857
1623283,7,8980.0,28,9,720,3,6,2,0,11342.857142857143
1623283,7,15000.0,28,9,483,3,6,2,0,12408.57142857143
1623283,12,18740.0,21,36,279,3,6,2,0,12740.0
1623283,17,13860.0,2,20,976,3,6,2,0,12251.42857142857
1623283,17,4720.0,2,20,977,3,6,2,0,12514.285714285714
1623283,10,1780.0,28,13,1361,3,6,2,0,10411.42857142857
1623283,2,6140.0,28,2,57,3,6,2,0,9888.57142857143
1623283,19,3060.0,18,2,57,3,6,2,0,9042.857142857143
1623283,17,9160.0,2,20,969,3,6,2,0,8208.57142857143
1623283,12,15540.0,21,36,303,3,6,2,0,7751.428571428572
1623283,7,14400.0,28,9,500,3,6,2,0,7828.571428571428
1623283,12,12700.0,21,36,290,3,6,2,0,8968.57142857143
1623283,7,8780.0,28,9,495,3,6,2,0,9968.57142857143
1623283,17,12220.0,2,20,962,3,6,2,0,10837.142857142857
1623283,7,23160.0,28,9,736,3,6,2,0,13708.57142857143
1623283,12,12800.0,21,36,283,3,6,2,0,14228.57142857143
1623283,17,13320.0,2,20,967,3,6,2,0,13911.42857142857
1623283,7,10900.0,28,9,514,3,6,2,0,13411.42857142857
1623283,2,4960.0,28,2,57,3,6,2,0,12305.714285714286
1623283,12,14280.0,21,36,289,3,6,2,0,13091.42857142857
1623283,2,5040.0,28,2,57,3,6,2,0,12065.714285714286
1623283,2,4880.0,28,2,57,3,6,2,0,9454.285714285714
1623283,7,32160.0,28,9,491,3,6,2,0,12220.0
1623283,7,30280.0,28,9,725,3,6,2,0,14642.857142857143
1623283,17,5640.0,2,20,976,3,6,2,0,13891.42857142857
1623283,12,14230.0,21,36,296,3,6,2,0,15215.714285714286
1623283,7,28300.0,28,9,496,3,6,2,0,17218.571428571428
1623283,12,12780.0,21,36,282,3,6,2,0,18324.285714285714
1623283,12,12980.0,21,36,231,3,6,2,0,19481.428571428572
1623283,12,15280.0,21,36,299,3,6,2,0,17070.0
1623283,17,9800.0,2,20,977,3,6,2,0,14144.285714285714
1623283,17,3500.0,2,20,976,3,6,2,0,13838.57142857143
1623283,2,7640.0,28,2,57,3,6,2,0,12897.142857142857
1623283,12,2780.0,21,36,229,3,6,2,0,9251.42857142857
1623283,7,11740.0,28,9,737,3,6,2,0,9102.857142857143
1623283,12,8980.0,21,36,308,3,6,2,0,8531.42857142857
1623283,17,15840.0,2,20,985,3,6,2,0,8611.42857142857
1623283,1,9860.0,14,1,31,3,6,2,0,8620.0
1623283,17,11580.0,2,20,960,3,6,2,0,9774.285714285714
1623283,12,19720.0,21,36,297,3,6,2,0,11500.0
1623283,17,4200.0,2,21,115,3,6,2,0,11702.857142857143
1623283,12,14600.0,21,36,300,3,6,2,0,12111.42857142857
1623283,12,10220.0,21,36,309,3,6,2,0,12288.57142857143
1623283,7,10060.0,28,9,519,3,6,2,0,11462.857142857143
1623283,12,15160.0,21,36,281,3,6,2,0,12220.0
1623283,17,15300.0,2,20,977,3,6,2,0,12751.42857142857
1623283,7,20740.0,28,9,728,3,6,2,0,12897.142857142857
1623283,7,4780.0,28,9,522,3,6,2,0,12980.0
1623283,2,6520.0,28,2,57,3,6,2,0,11825.714285714286
1623283,17,13420.0,2,20,976,3,6,2,0,12282.857142857143
1623283,2,14580.0,28,2,57,3,6,2,0,12928.57142857143
1623283,17,13380.0,2,20,975,3,6,2,0,12674.285714285714
1623283,17,17660.0,2,20,974,3,6,2,0,13011.42857142857
1623283,19,2960.0,18,2,57,3,6,2,0,10471.42857142857
1623283,17,2600.0,2,20,969,3,6,2,0,10160.0
1623283,7,10820.0,28,9,515,3,6,2,0,10774.285714285714
1623283,2,7140.0,28,2,57,3,6,2,0,9877.142857142857
1623283,17,9820.0,2,20,974,3,6,2,0,9197.142857142857
1623283,17,13760.0,2,20,977,3,6,2,0,9251.42857142857
1623283,2,12440.0,28,2,57,3,6,2,0,8505.714285714286
1623283,7,16280.0,28,9,515,3,6,2,0,10408.57142857143
1623283,7,17560.0,28,9,481,3,6,2,0,12545.714285714286
1623283,19,220.0,18,2,57,3,6,2,0,11031.42857142857
1623283,12,18080.0,21,36,287,3,6,2,0,12594.285714285714
1623283,7,7000.0,28,9,482,3,6,2,0,12191.42857142857
1623283,1,2320.0,14,27,1350,3,6,2,0,10557.142857142857
1623283,17,5600.0,2,20,970,3,6,2,0,9580.0
1623283,7,11120.0,28,9,481,3,6,2,0,8842.857142857143
1623283,7,12220.0,28,9,516,3,6,2,0,8080.0
1623283,17,11820.0,2,20,961,3,6,2,0,9737.142857142857
1623283,7,15180.0,28,9,519,3,6,2,0,9322.857142857143
1623283,7,23700.0,28,9,730,3,6,2,0,11708.57142857143
1623283,17,13240.0,2,20,984,3,6,2,0,13268.57142857143
1623283,17,3760.0,2,20,975,3,6,2,0,13005.714285714286
1623283,17,16540.0,2,20,954,3,6,2,0,13780.0
1623283,7,27480.0,28,9,508,3,6,2,0,15960.0
1623283,17,6320.0,2,20,961,3,6,2,0,15174.285714285714
1623283,7,8380.0,28,9,517,3,6,2,0,14202.857142857143
1623283,7,2900.0,28,9,735,3,6,2,0,11231.42857142857
1623283,7,23020.0,28,9,510,3,6,2,0,12628.57142857143
1623283,17,5380.0,2,20,986,3,6,2,0,12860.0
1623283,7,24800.0,28,9,716,3,6,2,0,14040.0
1623283,7,21540.0,28,9,718,3,6,2,0,13191.42857142857
1623283,17,11520.0,2,20,963,3,6,2,0,13934.285714285714
1623283,7,15640.0,28,9,492,3,6,2,0,14971.42857142857
1623283,7,15700.0,28,9,489,3,6,2,0,16800.0
1623283,17,7980.0,2,20,963,3,6,2,0,14651.42857142857
1623283,12,3820.0,21,36,229,3,6,2,0,14428.57142857143
1623283,12,16180.0,21,36,277,3,6,2,0,13197.142857142857
1623283,18,14520.0,28,34,131,3,6,2,0,12194.285714285714
1623283,17,6000.0,2,20,111,3,6,2,0,11405.714285714286
1623283,7,13500.0,28,9,518,3,6,2,0,11100.0
1623283,1,11420.0,14,27,1350,3,6,2,0,10488.57142857143
1623283,7,20820.0,28,9,518,3,6,2,0,12322.857142857143
1623283,7,19060.0,28,9,717,3,6,2,0,14500.0
1623283,17,12060.0,2,20,970,3,6,2,0,13911.42857142857
1623283,12,8780.0,21,36,305,3,6,2,0,13091.42857142857
1623283,2,8300.0,28,2,57,3,6,2,0,13420.0
1623283,7,16880.0,28,9,478,3,6,2,0,13902.857142857143
1623283,17,7260.0,2,20,977,3,6,2,0,13308.57142857143
1623283,7,13220.0,28,9,737,3,6,2,0,12222.857142857143
1623283,17,10320.0,2,20,974,3,6,2,0,10974.285714285714
1623283,7,17760.0,28,9,509,3,6,2,0,11788.57142857143
1623283,12,12540.0,21,36,293,3,6,2,0,12325.714285714286
1623283,7,12420.0,28,9,480,3,6,2,0,12914.285714285714
1623283,7,18680.0,28,9,498,3,6,2,0,13171.42857142857
1623283,17,6620.0,2,20,961,3,6,2,0,13080.0
1623283,17,8220.0,2,20,968,3,6,2,0,12365.714285714286
1623283,1,8540.0,14,1,31,3,6,2,0,12111.42857142857
1623283,17,6500.0,2,20,967,3,6,2,0,10502.857142857143
1623283,12,11020.0,21,36,310,3,6,2,0,10285.714285714286
1623283,12,19700.0,21,36,292,3,6,2,0,11325.714285714286
1623283,12,13160.0,21,36,284,3,6,2,0,10537.142857142857
1623283,7,6900.0,28,9,486,3,6,2,0,10577.142857142857
1623283,2,5000.0,28,15,240,3,6,2,0,10117.142857142857
1623283,17,20000.0,2,20,953,3,6,2,0,11754.285714285714
1623283,13,340.0,0,15,241,3,6,2,0,10874.285714285714
1623283,7,18240.0,28,9,506,3,6,2,0,11905.714285714286
1623283,17,3700.0,2,20,960,3,6,2,0,9620.0
1623283,1,11780.0,14,1,31,3,6,2,0,9422.857142857143
1623283,7,7680.0,28,9,490,3,6,2,0,9534.285714285714
1623283,12,7080.0,21,36,306,3,6,2,0,9831.42857142857
1623283,17,4860.0,2,20,969,3,6,2,0,7668.571428571428
1623283,17,12080.0,2,20,961,3,6,2,0,9345.714285714286
1623283,12,5560.0,21,36,304,3,6,2,0,7534.285714285715
1623283,12,11800.0,21,36,298,3,6,2,0,8691.42857142857
1623283,7,15820.0,28,9,495,3,6,2,0,9268.57142857143
1623283,17,16720.0,2,20,955,3,6,2,0,10560.0
1623283,7,14840.0,28,9,726,3,6,2,0,11668.57142857143
1623283,1,11300.0,14,1,31,3,6,2,0,12588.57142857143
1623283,7,14700.0,28,9,489,3,6,2,0,12962.857142857143
1623283,7,19520.0,28,9,723,3,6,2,0,14957.142857142857
1623283,7,17480.0,28,9,506,3,6,2,0,15768.57142857143
1623283,7,23020.0,28,9,497,3,6,2,0,16797.14285714286
1623283,7,25580.0,28,9,479,3,6,2,0,18062.85714285714
1623283,2,10800.0,28,2,57,3,6,2,0,17485.714285714286
1623283,2,6060.0,28,2,57,3,6,2,0,16737.14285714286
1623283,10,2120.0,28,13,1361,3,6,2,0,14940.0
1623283,6,60.0,28,8,104,3,6,2,0,12160.0
1623283,7,14460.0,28,9,507,3,6,2,0,11728.57142857143
1623283,12,18720.0,21,36,280,3,6,2,0,11114.285714285714
1623283,12,12220.0,21,36,278,3,6,2,0,9205.714285714286
1623283,17,8800.0,2,20,112,3,6,2,0,8920.0
1623283,1,8880.0,14,1,31,3,6,2,0,9322.857142857143
1623283,7,23460.0,28,9,499,3,6,2,0,12371.42857142857
1623283,7,17320.0,28,9,480,3,6,2,0,14837.142857142857
1623283,18,7480.0,28,34,131,3,6,2,0,13840.0
1623283,17,12460.0,2,20,986,3,6,2,0,12945.714285714286
1623283,7,8020.0,28,9,494,3,6,2,0,12345.714285714286
1623283,7,24260.0,28,9,729,3,6,2,0,14554.285714285714
1623283,1,6640.0,14,1,31,3,6,2,0,14234.285714285714
1623283,7,26920.0,28,9,724,3,6,2,0,14728.57142857143
1623283,7,17400.0,28,9,505,3,6,2,0,14740.0
1623283,7,28780.0,28,9,492,3,6,2,0,17782.85714285714
1623283,1,8920.0,14,1,31,3,6,2,0,17277.14285714286
1623283,7,8340.0,28,9,504,3,6,2,0,17322.85714285714
1623283,2,11020.0,28,2,57,3,6,2,0,15431.42857142857
1623283,1,7580.0,14,1,31,3,6,2,0,15565.714285714286
1623283,1,4700.0,14,1,31,3,6,2,0,12391.42857142857
1623283,1,2920.0,14,1,31,3,6,2,0,10322.857142857143
1623283,7,15080.0,28,9,508,3,6,2,0,8365.714285714286
1623283,17,6040.0,2,20,962,3,6,2,0,7954.285714285715
1623283,7,18400.0,28,9,500,3,6,2,0,9391.42857142857
1623283,17,11460.0,2,20,969,3,6,2,0,9454.285714285714
1623283,17,7660.0,2,20,961,3,6,2,0,9465.714285714286
1623283,6,40.0,28,8,105,3,6,2,0,8800.0
1623283,7,32220.0,28,9,488,3,6,2,0,12985.714285714286
1623283,17,15560.0,2,20,968,3,6,2,0,13054.285714285714
1623283,17,16980.0,2,20,961,3,6,2,0,14617.142857142857
1623283,12,10560.0,21,36,307,3,6,2,0,13497.142857142857
1623283,1,9000.0,14,1,31,3,6,2,0,13145.714285714286
1623283,7,15680.0,28,9,729,3,6,2,0,14291.42857142857
1623283,7,13460.0,28,9,499,3,6,2,0,16208.57142857143
1623283,12,10960.0,21,36,291,3,6,2,0,13171.42857142857
1623283,1,11640.0,14,1,31,3,6,2,0,12611.42857142857
1623283,7,13280.0,28,9,490,3,6,2,0,12082.857142857143
1623283,1,10000.0,14,1,31,3,6,2,0,12002.857142857143
1623283,7,16240.0,28,9,719,3,6,2,0,13037.142857142857
1623283,17,15820.0,2,20,955,3,6,2,0,13057.142857142857
1623369,12,12680.0,21,36,271,4,6,2,0,12945.714285714286
1623369,2,12780.0,28,2,57,4,6,2,0,13205.714285714286
1623369,12,1800.0,21,36,251,4,6,2,0,11800.0
1623369,7,23760.0,28,9,447,4,6,2,0,13297.142857142857
1623369,1,13620.0,14,1,31,4,6,2,0,13814.285714285714
1623369,17,12400.0,2,20,893,4,6,2,0,13265.714285714286
1623369,12,14120.0,21,36,228,4,6,2,0,13022.857142857143
1623369,7,19740.0,28,9,455,4,6,2,0,14031.42857142857
1623369,1,9400.0,14,1,31,4,6,2,0,13548.57142857143
1623369,1,8680.0,14,1,31,4,6,2,0,14531.42857142857
1623369,17,9020.0,2,20,878,4,6,2,0,12425.714285714286
1623369,10,8260.0,28,12,173,4,6,2,0,11660.0
1623369,17,4760.0,2,20,109,4,6,2,0,10568.57142857143
1623369,17,9700.0,2,20,106,4,6,2,0,9937.142857142857
1623369,7,13580.0,28,9,700,4,6,2,0,9057.142857142857
1623369,7,19580.0,28,9,467,4,6,2,0,10511.42857142857
1623369,7,8920.0,28,9,454,4,6,2,0,10545.714285714286
1623369,1,11320.0,14,1,31,4,6,2,0,10874.285714285714
1623369,12,10940.0,21,36,245,4,6,2,0,11257.142857142857
1623369,7,20900.0,28,9,473,4,6,2,0,13562.857142857143
1623369,7,21880.0,28,9,445,4,6,2,0,15302.857142857143
1623369,7,18640.0,28,9,466,4,6,2,0,16025.714285714286
1623369,1,7700.0,14,1,31,4,6,2,0,14328.57142857143
1623369,1,4240.0,14,1,31,4,6,2,0,13660.0
1623369,17,6100.0,2,20,879,4,6,2,0,12914.285714285714
1623369,17,12260.0,2,20,892,4,6,2,0,13102.857142857143
1623369,7,9480.0,28,9,708,4,6,2,0,11471.42857142857
1623369,12,12040.0,21,36,247,4,6,2,0,10065.714285714286
1623369,17,16840.0,2,20,885,4,6,2,0,9808.57142857143
1623369,17,15700.0,2,20,874,4,6,2,0,10951.42857142857
1623369,1,7280.0,14,1,31,4,6,2,0,11385.714285714286
1623369,17,11240.0,2,20,887,4,6,2,0,12120.0
1623369,10,2340.0,28,13,1361,4,6,2,0,10702.857142857143
1623369,17,8920.0,2,20,109,4,6,2,0,10622.857142857143
1623369,7,18800.0,28,9,701,4,6,2,0,11588.57142857143
1623369,12,10160.0,21,36,255,4,6,2,0,10634.285714285714
1623369,1,4240.0,14,1,31,4,6,2,0,8997.142857142857
1623369,17,11620.0,2,20,884,4,6,2,0,9617.142857142857
1623369,17,12800.0,2,20,879,4,6,2,0,9840.0
1623369,17,8480.0,2,20,884,4,6,2,0,10717.142857142857
1623369,10,2800.0,28,13,1361,4,6,2,0,9842.857142857143
1623369,17,4360.0,2,20,877,4,6,2,0,7780.0
1623369,1,4260.0,14,1,31,4,6,2,0,6937.142857142857
1623369,12,9560.0,21,36,272,4,6,2,0,7697.142857142857
1623369,17,9520.0,2,20,877,4,6,2,0,7397.142857142857
1623369,1,4980.0,14,1,31,4,6,2,0,6280.0
1623369,1,11040.0,14,1,31,4,6,2,0,6645.714285714285
1623369,7,24140.0,28,9,695,4,6,2,0,9694.285714285714
1623369,7,12020.0,28,9,690,4,6,2,0,10788.57142857143
1623369,12,10580.0,21,36,261,4,6,2,0,11691.42857142857
1623369,17,10280.0,2,20,874,4,6,2,0,11794.285714285714
1623369,1,10220.0,14,1,31,4,6,2,0,11894.285714285714
1623369,12,10760.0,21,36,259,4,6,2,0,12720.0
1623369,7,18300.0,28,9,688,4,6,2,0,13757.142857142857
1623369,12,19960.0,21,36,256,4,6,2,0,13160.0
1623369,7,25480.0,28,9,437,4,6,2,0,15082.857142857143
1623369,12,16160.0,21,36,248,4,6,2,0,15880.0
1623369,12,11400.0,21,36,246,4,6,2,0,16040.0
1623369,7,23260.0,28,9,431,4,6,2,0,17902.85714285714
1623369,1,8240.0,14,1,31,4,6,2,0,17542.85714285714
1623369,7,8200.0,28,9,707,4,6,2,0,16100.0
1623369,1,6100.0,14,1,31,4,6,2,0,14120.0
1623369,17,4800.0,2,20,878,4,6,2,0,11165.714285714286
1623369,12,11940.0,21,36,257,4,6,2,0,10562.857142857143
1623369,7,9440.0,28,9,436,4,6,2,0,10282.857142857143
1623369,7,15080.0,28,9,689,4,6,2,0,9114.285714285714
1623369,17,3200.0,2,20,893,4,6,2,0,8394.285714285714
1623369,12,11480.0,21,36,250,4,6,2,0,8862.857142857143
1623369,7,20760.0,28,9,448,4,6,2,0,10957.142857142857
1623369,7,14300.0,28,9,708,4,6,2,0,12314.285714285714
1623369,17,2300.0,2,20,874,4,6,2,0,10937.142857142857
1623369,1,5260.0,14,1,31,4,6,2,0,10340.0
1623369,7,11220.0,28,9,697,4,6,2,0,9788.57142857143
1623369,7,22540.0,28,9,428,4,6,2,0,12551.42857142857
1623369,7,11420.0,28,9,472,4,6,2,0,12542.857142857143
1623369,7,18540.0,28,9,465,4,6,2,0,12225.714285714286
1623369,17,6660.0,2,20,885,4,6,2,0,11134.285714285714
1623369,17,8320.0,2,20,886,4,6,2,0,11994.285714285714
1623369,17,6980.0,2,20,893,4,6,2,0,12240.0
1623369,12,10160.0,21,36,260,4,6,2,0,12088.57142857143
1623369,17,12700.0,2,20,886,4,6,2,0,10682.857142857143
1623369,12,8890.0,21,36,269,4,6,2,0,10321.42857142857
1623369,2,10820.0,28,2,57,4,6,2,0,9218.57142857143
1623369,12,3940.0,21,36,227,4,6,2,0,8830.0
1623369,18,15700.0,28,34,131,4,6,2,0,9884.285714285714
1623369,7,19220.0,28,9,708,4,6,2,0,11632.857142857143
1623369,7,19580.0,28,9,687,4,6,2,0,12978.57142857143
1623369,17,12720.0,2,20,878,4,6,2,0,12981.42857142857
